dataset,source,scraped_date,category,title,price_ghs,condition,region,area,location,seller_badge,description,price_outlier_flag,platform,tags
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Urban Classic Leather Sneakers - Navy Blue (White Sole),400.0,"Men's, 39, 40, 41, 42, 43, 44, 45",Greater Accra,Asylum Down,"Greater Accra, Asylum Down","Verified ID, 5",Step into effortless style with these sleek Urban Classic Leather Sneakers. Designed for the modern...,False,Platform A,
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Richard Mille,6000.0,Men's,Greater Accra,East Legon,"Greater Accra, East Legon",Verified ID,Richard Mille wrist watches,True,Platform A,
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Quality Kids Shoes Promo Buy 3 Get One Free,100.0,"Unisex, 28, 30, 27, 26, 29, 22, 25, 31, 32, 33, 34",Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",Verified ID,Buy your kids shoes at an affordable price. We are running a promo buy 3 get 1 free,False,Platform A,
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Coach Mini Rohan Bags,400.0,Women's,Greater Accra,Nima,"Greater Accra, Nima","Verified ID, 3+ years on Jiji",Original mini Rohan coach bags in boxes,False,Platform A,
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Nike Air Liquid Max,550.0,"Men's, 40, 41, 42, 43, 44, 45",Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Verified ID, 3+ years on Jiji",Available in all sizes and in box,False,Platform A,
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Insulated Lunch Bowl,75.0,,Greater Accra,Ashaley Botwe,"Greater Accra, Ashaley Botwe",,"Call or WhatsApp054*********/
Ashaley Botwe lakeside Police Station (Glory gate)
Pick up is allowed",False,Platform A,
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Baby Organizer,200.0,,Greater Accra,Tema Metropolitan,"Greater Accra, Tema Metropolitan","Verified ID, 3+ years on Jiji","Baby toiletries organizer 
Baby stand",False,Platform A,
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Multipurpose 180° Opening Design Travel Backpack,300.0,Unisex,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Verified ID, 5+ years on Jiji","Waterproof Backpacks 
Very good quality 
Durable 
Very strong 
Kindly WhatsApp or call me to make...",False,Platform A,
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Quality Kids Converse,100.0,"Unisex, 22, 24, 25, 31, 32, 33, 34, 35",Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Verified ID, 5",Quality kids converse for both girls and boys. Good for school and all occasions. Buy 4 get 1...,False,Platform A,
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Graduation Gown for Rent,40.0,,Greater Accra,Ashaiman Municipal,"Greater Accra, Ashaiman Municipal",5+ years on Jiji,We rent out graduation gowns. Terms and conditions apply,False,Platform A,
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Cartier Signature,600.0,Men's,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",Verified ID,Authentic Cartier signature stainless watch .waterproof,False,Platform A,
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Quality Fuce Sandals for Children,100.0,"Unisex, 33, 34, 35",Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",5+ years on Jiji,Quality fuce sandal for children. Size 36-41 available as seen. Wholesale deals available 6pairs,False,Platform A,
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Children’S Shoes,100.0,"Unisex, 26, 29, 30, 27, 28, 35, 34, 33, 32, 25",Greater Accra,McCarthy Hill,"Greater Accra, McCarthy Hill",,Unisex kids half shoe/slipper with charms for style and comfort,False,Platform A,
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Patek Philippe Leather Strap,1550.0,Men's,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",Verified ID,"Partake Philippe solid leather strap handle mechanical watch, water resistance, anti rusting , anti...",False,Platform A,
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Quality Rich Aunty Clutch Bags,170.0,Women's,Greater Accra,Ga West Municipal,"Greater Accra, Ga West Municipal",,Original Rich Aunty Clutch,False,Platform A,
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Sail Air S390 7inch Kids Tarblet,700.0,,Greater Accra,Circle,"Greater Accra, Circle",,"S390 SAIL Air 7inch kid's tablet + unbreakable touch screen 
 * 8gb Ram + 256GB storage 
*Ips true...",False,Platform A,
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Kids Career Day Dresses,200.0,Bulk prices,Greater Accra,Odorkor,"Greater Accra, Odorkor",,Very classy kids wear for their career day. Very inspiring and attractive to boost kids morale to...,False,Platform A,
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Children and Adults Jersey,100.0,"Bulk prices, Unisex",Greater Accra,Odorkor,"Greater Accra, Odorkor",,Quality foreign football Jerseys for kids. We have all the European league and other leagues jersey...,False,Platform A,
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Best of Guess Vinyl Gw0789g3 Men's Watch,2500.0,Men's,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",Verified ID,"This watch is a blend of classic dress watch elegance (Roman numerals, textured dial) and modern...",True,Platform A,
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Black G Shock Crystal,500.0,Men's,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",Verified ID,Original Chaco black g shock,False,Platform A,
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Carrier Day Role Play Doctor Costume,300.0,,Greater Accra,Haatso,"Greater Accra, Haatso",,"If your child dreams of becoming a doctor when they grow up, this Doctor's Surgery Role Play Pack...",False,Platform A,
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,"Sail Air Kids Tablet Unbreakable Screen S390 7"" Tablet Pc",650.0,,Greater Accra,Kasoa,"Greater Accra, Kasoa",,"Sail Air Kids Tablet Unbreakable Screen S390 7"" Tablet PCIntroducing the Sail Air Kids Tablet,...",False,Platform A,
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Patek Philippe Geneve Tourbillon Wristwatch,1200.0,Men's,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Verified ID, 3+ years on Jiji",Elevate your wrist game with this luxury Patek Philippe mechanical watch. Featuring a durable...,False,Platform A,
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Key Words With Peter and Jane for Kids,35.0,Bulk prices,Greater Accra,Odorkor,"Greater Accra, Odorkor",,Illustrative story books that makes kids have fun to read,False,Platform A,
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Kids Fugu for Boys,270.0,,Greater Accra,Osu,"Greater Accra, Osu",,This beautiful smock is available for purchase. We have different designs available for the kids in...,False,Platform A,
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Ceremonial Choir Robes for All Churches,550.0,"Bulk prices, Unisex",Greater Accra,Ashaley Botwe,"Greater Accra, Ashaley Botwe",3+ years on Jiji,Choir Robes for occasions or choir programs,False,Platform A,
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Children's Designer Top and Down,230.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,"Original kids wear from 3yrs and above.
Thick material, highly quality and durable.",False,Platform A,
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Classic Heritage Leather Penny Loafers – Coffee Brown,330.0,"Men's, 39, 40, 41, 42, 43, 44, 45",Greater Accra,Asylum Down,"Greater Accra, Asylum Down",Verified ID,"Elegant, versatile, and timeless, the Classic Heritage Leather Penny Loafers in coffee brown are...",False,Platform A,
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Multifunctional Baby Rocking Chair,1200.0,,Greater Accra,West Legon,"Greater Accra, West Legon",,"This multifunctional baby chair features an adjustable rocking design, catering to various uses such...",False,Platform A,
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Tonnuea-Shaped Hanboro Turbillion Automatic Watch,15000.0,Men's,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Verified ID, 3+ years on Jiji",This watch features a classic round case made of what appears to be polished stainless steel. It is...,True,Platform A,
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Duffel Traveler Bag,150.0,Unisex,Greater Accra,Achimota,"Greater Accra, Achimota","Verified ID, 5+ years on Jiji",Quality traveling bag at coolest price. Very spacious. Contac to order.,False,Platform A,
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,"Kids Tablet Sail Air S380 7"" Tablet Pc 256gb + 8gb",650.0,,Greater Accra,Kasoa,"Greater Accra, Kasoa",,Sail Air S380 Kids Tablet The Sail Air S380 Kids Tablet is a specialized electronic device designed...,False,Platform A,
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Baby Crawling Knee Pads,10.0,,Greater Accra,Dansoman,"Greater Accra, Dansoman","Verified ID, 5+ years on Jiji","Protect your baby’s delicate knees while they explore the world! These soft, stretchy knee pads are...",False,Platform A,
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Kids Dressing Shoes,170.0,"Girls, 30, 28, 27, 29, 35",Greater Accra,Ashaley Botwe,"Greater Accra, Ashaley Botwe",,"Ashaley Botwe lakeside Police Station (Glory gate)
Pick up is allowed",False,Platform A,
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Gift Box Set Watch Bracelet,100.0,Women's,Greater Accra,Lapaz,"Greater Accra, Lapaz",Verified ID,Gift Box with bracelet watch and greeting card,False,Platform A,
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,"5-piece Baby Diaper Bag Set – Large Capacity, Durable Stylish",150.0,,Greater Accra,Dansoman,"Greater Accra, Dansoman","Verified ID, 5+ years on Jiji","Stay organized wherever you go with this 5-piece baby diaper bag set, designed for modern parents...",False,Platform A,
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Classic Casio Stainless Steel Quartz Watch,450.0,Unisex,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",3+ years on Jiji,Classic Casio stainless steel quartz watch,False,Platform A,
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Cartier Drive De Cartier Flying Tourbillo,3000.0,Men's,Greater Accra,Tema Metropolitan,"Greater Accra, Tema Metropolitan","Verified ID, 3+ years on Jiji",Cartier Drive de Cartier Flying Tourbillo,True,Platform A,
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Engagement 4set Bag Silver Color Anti Crack,1120.0,Unisex,Greater Accra,Avenor Area,"Greater Accra, Avenor Area",5+ years on Jiji,Quality 4set silver color brand goodpartner with 4 wheels perfect recommendation for engagement anti...,False,Platform A,
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Waterproof Large-Capacity Backpack,160.0,Unisex,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Verified ID, 3+ years on Jiji","Stay organized and stylish with this new waterproof backpack, designed for high school and college...",False,Platform A,
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Love Heart Shaped Promise Ring,160.0,,Greater Accra,Taifa-Burkina,"Greater Accra, Taifa-Burkina","Verified ID, 5+ years on Jiji",Symbolize your everlasting bond with the perfect promise ring. Discover exquisite designs crafted...,False,Platform A,
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Zara Leather Crossbody Bag.,480.0,Men's,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Verified ID, 3+ years on Jiji","Inspired by timeless fashion, this vintage-style crossbody bag features a rich textured finish that...",False,Platform A,
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Iwc Top Gun Blue Strap Watch for Gentlemen,3800.0,Men's,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Verified ID, 3+ years on Jiji","Inspired by motorsport and built for performance, the IWC features a sleek steel case, and...",True,Platform A,
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,"Baby Sofa Chair ,Baby Soft Learning Seat",320.0,,Greater Accra,West Legon,"Greater Accra, West Legon",,"Baby sofa chair ,baby soft learning seat 
Age Range
0.5-2years 
Color 
As the picture...",False,Platform A,
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Unisex Jeans Shorts 6-13yrs,180.0,Unisex,Greater Accra,Odorkor,"Greater Accra, Odorkor","Verified ID, 5+ years on Jiji",Available exactly as seen for delivery every where in Ghana at a fee please,False,Platform A,
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Bubule Traveling Bags,2500.0,Unisex,Greater Accra,Circle,"Greater Accra, Circle",3+ years on Jiji,"Zipless anti crack long bar suitcase with large capacity 
Large 
Medium 
Small",True,Platform A,
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Duffel Trolley Traveling Bag Extra Large Packing Bag,550.0,Unisex,Greater Accra,Circle,"Greater Accra, Circle",3+ years on Jiji,"Trolling traveling bag 
Extra large 
Duffel trolley",False,Platform A,
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Zirconia Three Set Couple Ring/Wedding Ring,580.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Verified ID, 5+ years on Jiji","Discover our exquisite collection of wedding rings, all crafted with exceptional artistry and the...",False,Platform A,
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Brand Bags,150.0,Unisex,Greater Accra,Tema Metropolitan,"Greater Accra, Tema Metropolitan","Verified ID, 5+ years on Jiji","Thrift and New bags available, contact me for more",False,Platform A,
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Handcrafted Tailored Suits and Kaftans,2000.0,"Unisex, XL",Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,You looking to have a Professionally Tailored Suits sown To fit for every type of Occasions. You can...,True,Platform A,
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Kids Trendy Sandals,65.0,"Girls, 28, 30, 27, 29, 20, 21, 22, 23, 24, 25, 26, 31, 32",Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",Verified ID,Durable and light weight and comfortable sandals for kids. A,False,Platform A,
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Genuine and Classic Pocket Wallet,150.0,Men's,Greater Accra,Dome,"Greater Accra, Dome","Verified ID, 3+ years on Jiji",Genuine and classic pocket wallers crafted to meet and exceed customer's needs,False,Platform A,
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Waterproof School Bag,140.0,Unisex,Greater Accra,Ga West Municipal,"Greater Accra, Ga West Municipal",,Quality waterproof school for students from primary to JHS,False,Platform A,
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Boys Shirt With Shorts,75.0,Boys,Greater Accra,Ga West Municipal,"Greater Accra, Ga West Municipal",Verified ID,"Dress your prince in style with our adorable boys’ shirt and shorts sets — perfect for warm weather,...",False,Platform A,
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Hand Luggage Carry on Bag 20 Inches,300.0,Unisex,Greater Accra,Circle,"Greater Accra, Circle",3+ years on Jiji,"Trolling traveling luggage 
Small size 
20 inches",False,Platform A,
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Golden Spiral Statement Brooch.,60.0,Women's,Greater Accra,Adenta,"Greater Accra, Adenta","Verified ID, 3+ years on Jiji","Description
A bold sculptural brooch featuring a fluid spiral design with a polished gold finish....",False,Platform A,
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,"Quality Original Kids Shoe, Girls",380.0,"Girls, 35",Greater Accra,Ablekuma,"Greater Accra, Ablekuma",Verified ID,"Quality & original kids shoe, girls",False,Platform A,
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,2 Pieces Girl Dress,240.0,Girls,Greater Accra,East Legon,"Greater Accra, East Legon",3+ years on Jiji,2 pieces quality dress for your baby girl to always look outstanding,False,Platform A,
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Suitcase for Traveling or School (Anti Crack Suitcase),1080.0,Unisex,Greater Accra,Alajo,"Greater Accra, Alajo",5+ years on Jiji,"All three pieces set of bag 
Anti crack 
Very flexible 
No breakage 
Breakage warranty is two years...",False,Platform A,
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Anti Theft Backpack With Charging Port,100.0,Unisex,Greater Accra,Achimota,"Greater Accra, Achimota","Verified ID, 5+ years on Jiji","Anti theft backpack 
15.6"" laptop compactment 
Strong with usb charging port that can keep your...",False,Platform A,
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Kids Pyjamas,70.0,Unisex,Greater Accra,Labadi,"Greater Accra, Labadi",3+ years on Jiji,"2pcs kids pyjamas 
100% Cotton",False,Platform A,
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Travelling Bag Leather Set(1),620.0,Unisex,Greater Accra,Alajo,"Greater Accra, Alajo",5+ years on Jiji,"Honneymoon product
three set 
pure leather bags
for traveling and engagement",False,Platform A,
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Baby Boy Baby Boy,120.0,Boys,Greater Accra,Pokuase,"Greater Accra, Pokuase",,USA quality type baby boy outfits at affordable prices,False,Platform A,
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Delivery Bags,600.0,Unisex,Greater Accra,Achimota,"Greater Accra, Achimota","Verified ID, 5+ years on Jiji",We produce high quality waterproof Delivery bags to make your deliveries convenient and...,False,Platform A,
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Tiara’S Collection,45.0,Women's,Greater Accra,Gbawe,"Greater Accra, Gbawe",,"Best of all when it comes to jewelry 
We are ready to serve you",False,Platform A,
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Small Size Hand Luggage (Carry on Bag) 20 Inches at Plbagsgh,350.0,Unisex,Greater Accra,Circle,"Greater Accra, Circle","Verified ID, 5+ years on Jiji","Small size 
Hand luggage 
Carry on bag 
20 inches 
Flight bag",False,Platform A,
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Bag for Mini Traveling/Bag for Sale,380.0,Unisex,Greater Accra,Avenor Area,"Greater Accra, Avenor Area",5+ years on Jiji,"Very neat 
anti crack 
Has four wheels 
Off white color",False,Platform A,
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Classic Quality Mont Blanc Watch,550.0,Unisex,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",3+ years on Jiji,Classic quality Mont Blanc watch,False,Platform A,
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Geneva Chronograph Silicon Band Watches,90.0,Men's,Greater Accra,Adenta,"Greater Accra, Adenta","Verified ID, 3+ years on Jiji","A sleek men’s wristwatch featuring a bold square black dial, gold-tone hands, and...",False,Platform A,
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Unbreakable Zipless Traveling Bags,400.0,Unisex,Greater Accra,Adenta,"Greater Accra, Adenta","Verified ID, 5+ years on Jiji","Very solid unbreakable bags 
Small size",False,Platform A,
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Omaya Baby Bag,180.0,Unisex,Greater Accra,Madina,"Greater Accra, Madina","Verified ID, 3+ years on Jiji",Quality Omaya school bag for kids,False,Platform A,
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,5 Piece Pink Girl Suit With Handbag and Hair Band,650.0,Girls,Greater Accra,East Legon,"Greater Accra, East Legon",Verified ID,This cute princess 5 piece pink skirt suit set is available in sizes for children from 3 years old...,False,Platform A,
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Ghana 2026 World Cup Jersey _ Ghana World Cup 2026 Away Jersey,220.0,"Unisex, M, L, XL, XXL, S",Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Verified ID, 3+ years on Jiji",Brand new Ghana Black Stars 2026 World Cup jersey available in sizes ranging from small to 2XL....,False,Platform A,
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Customized Expandable Delivery Bags,800.0,"Bulk prices, Unisex",Greater Accra,Ablekuma,"Greater Accra, Ablekuma","Verified ID, 5+ years on Jiji","Maximize your delivery potential with our expandable customised delivery bag! Made with durable,...",False,Platform A,
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Luxury Brand Imported Pink Princess Ball Gown Dress,650.0,,Greater Accra,Adjiriganor,"Greater Accra, Adjiriganor",Verified ID,"Imported from Turkey 
Top quality beautiful luxury brand pink girl's dress and hair accessory set....",False,Platform A,
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Food Warmer,90.0,,Greater Accra,Ablekuma,"Greater Accra, Ablekuma",Verified ID,Makes food/milk always warm,False,Platform A,
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Midnight Luxe Suede Loafers,350.0,"Men's, 40, 41, 42, 43, 44, 45",Greater Accra,Asylum Down,"Greater Accra, Asylum Down",Verified ID,Step into effortless sophistication with the Midnight Luxe Suede Loafers — where timeless elegance...,False,Platform A,
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Boys Shoe for All Occasion,150.0,"Bulk prices, Boys",Greater Accra,Adenta,"Greater Accra, Adenta","Verified ID, 3+ years on Jiji","Quality boys shoes for all occasions 
25-37",False,Platform A,
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,2024/25 Ghana Blackstars Kids Jersey,150.0,Unisex,Greater Accra,Sowutwuom,"Greater Accra, Sowutwuom","Verified ID, 5+ years on Jiji","In stock are the Home & Away colors of the Blackstar jerseys for kids. 
All jerseys come with their...",False,Platform A,
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Link Line Fashion Shoe,162.0,"Girls, 30, 28, 27, 35, 32, 33, 34",Greater Accra,Ga West Municipal,"Greater Accra, Ga West Municipal",Verified ID,High quality white shoes,False,Platform A,
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Sschool Jerseys for Kids,80.0,"Bulk prices, Unisex",Greater Accra,Odorkor,"Greater Accra, Odorkor",,These jerseys can be used for various sections in the school and branded by thw school,False,Platform A,
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Waist Beads,30.0,Women's,Ashanti,Ejisu-Juaben Municipal,"Ashanti, Ejisu-Juaben Municipal",,"Waist beads to spice up your relationship or marriage or even to beautify your waist. Crystal, glow...",False,Platform A,
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Giggle Smiggle Four Set Backpack Available as Seen,1000.0,,Greater Accra,Dzorwulu,"Greater Accra, Dzorwulu",3+ years on Jiji,Smiggle giggle four set backpack available in store as seen,False,Platform A,
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,"Affordable Red Roses Bouquet Valentine,Gift,Birthday",300.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Verified ID, 5+ years on Jiji",Beautiful red roses bouquet. Kindly call024*********,False,Platform A,
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Kids Underwear for Boys and Girls,45.0,Bulk prices,Greater Accra,Adenta,"Greater Accra, Adenta","Verified ID, 3+ years on Jiji","Cotton kids underwear for boys and girls , available in M L XL 2XL 3XL 
4pcs per pack.",False,Platform A,
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Kids Girl Shirt and Trousers,190.0,Girls,Greater Accra,Adjiriganor,"Greater Accra, Adjiriganor",3+ years on Jiji,Quality 2 pieces set for your f\girl to always stand out,False,Platform A,
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Genuine and Classic Travelling Backpack,450.0,Men's,Greater Accra,Dome,"Greater Accra, Dome","Verified ID, 3+ years on Jiji",Genuine and classic travelling backpack(70 litres),False,Platform A,
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Foldable Trolling Travelling Luggage Single Carry-On,580.0,Unisex,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",Verified ID,Carry-on foldable luggage Enterprise single,False,Platform A,
